DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Ciudad,Clase,Estrato
641922,235,1,1,1,61.216752285,Manizales,Cabecera,2.0
641923,235,1,1,1,56.288147742,Manizales,Cabecera,2.0
641924,235,1,1,1,66.221401907,Manizales,Cabecera,3.0
641925,235,1,1,1,63.265310572,Manizales,Cabecera,2.0
641926,235,1,1,1,47.890348171,Manizales,Cabecera,2.0
641927,235,1,1,1,61.173086976,Manizales,Cabecera,2.0
641928,235,1,1,1,64.894433548,Manizales,Cabecera,2.0
641929,235,1,1,1,84.112994592,Manizales,Cabecera,2.0
641930,235,1,1,1,93.525593768,Manizales,Cabecera,2.0
641931,235,1,1,1,43.834122842,Manizales,Cabecera,1.0
641932,235,1,1,1,51.546622841,Manizales,Cabecera,1.0
641933,235,1,1,1,83.517256943,Manizales,Cabecera,2.0
641934,235,1,1,1,50.620710376,Manizales,Cabecera,1.0
641935,235,1,1,1,38.959151614,Manizales,Cabecera,1.0
641938,235,1,1,1,84.637278988,Manizales,Cabecera,1.0
641939,235,1,1,1,68.6217236,Manizales,Cabecera,2.0
641940,235,1,1,1,76.709714974,Manizales,Cabecera,6.0
641941,235,1,1,1,64.245489212,Manizales,Cabecera,2.0
641942,235,1,1,1,61.331778042,Manizales,Cabecera,2.0
641943,235,1,1,1,75.258210279,Manizales,Cabecera,2.0
641944,235,1,1,1,66.700159383,Manizales,Cabecera,2.0
641945,235,1,1,1,56.927492607,Manizales,Cabecera,2.0
641946,235,1,1,1,49.795783528,Manizales,Cabecera,2.0
641947,235,1,1,1,53.604636111,Manizales,Cabecera,3.0
641948,235,1,1,1,72.183866899,Manizales,Cabecera,3.0
641949,235,1,1,1,74.820475015,Manizales,Cabecera,3.0
641950,235,1,1,1,119.49175207,Manizales,Cabecera,3.0
641951,235,1,1,1,85.223144155,Manizales,Cabecera,2.0
641952,235,1,1,1,54.53901184,Manizales,Cabecera,6.0
641953,235,1,1,1,68.819722848,Manizales,Cabecera,4.0
641954,235,1,1,1,63.966360127,Manizales,Cabecera,2.0
641955,235,1,1,1,81.792215348,Manizales,Cabecera,2.0
641957,235,1,1,1,64.337234473,Manizales,Cabecera,4.0
641958,235,1,1,1,56.273456447,Manizales,Cabecera,3.0
641959,235,1,1,1,60.603124732,Manizales,Cabecera,3.0
641960,235,1,1,1,57.122802675,Manizales,Cabecera,3.0
641961,235,1,1,1,75.119898313,Manizales,Cabecera,3.0
641962,235,1,1,1,313.47634772,0,Cabecera,2.0
641963,235,1,1,1,290.96261201,0,Cabecera,2.0
641965,235,1,1,1,66.70804463,Manizales,Cabecera,3.0
641966,235,1,1,1,282.9050408,0,Cabecera,2.0
641967,235,1,1,1,469.00700388,0,Cabecera,2.0
641968,235,1,1,1,61.078989705,Manizales,Cabecera,2.0
641972,235,1,1,1,99.760633353,Manizales,Cabecera,3.0
641973,235,1,1,1,81.844984338,Manizales,Cabecera,1.0
641974,235,1,1,1,383.21234606,0,Cabecera,1.0
641975,235,1,1,1,296.5336315,0,Cabecera,1.0
641976,235,1,1,1,535.05582076,0,Cabecera,1.0
641977,235,1,1,1,495.93551091,0,Cabecera,1.0
641978,235,1,1,1,122.08738674,Manizales,Cabecera,1.0
641979,235,1,1,1,337.94992366,0,Cabecera,1.0
641980,235,1,1,1,1123.6601813,0,Cabecera,2.0
641981,235,1,1,1,118.79217953,Manizales,Cabecera,1.0
641982,235,1,1,1,74.762438495,Manizales,Cabecera,1.0
641983,235,1,1,1,898.31510138,0,Cabecera,2.0
641984,235,1,1,1,52.331038017,Manizales,Cabecera,1.0
641985,235,1,1,1,82.915000198,Manizales,Cabecera,2.0
641986,235,1,1,1,63.143636944,Manizales,Cabecera,3.0
641987,235,1,1,1,60.603124732,Manizales,Cabecera,2.0
641989,235,1,1,1,47.010153354,Manizales,Cabecera,3.0
641990,235,1,1,1,69.402883361,Manizales,Cabecera,2.0
641991,235,1,1,1,49.639394742,Manizales,Cabecera,3.0
641992,235,1,1,1,53.969063028,Manizales,Cabecera,3.0
641993,235,1,1,1,115.65536756,Manizales,Cabecera,4.0
641994,235,1,1,1,128.59769143,Manizales,Cabecera,4.0
641995,235,1,1,1,104.16162063,Manizales,Cabecera,4.0
641996,235,1,1,1,93.7591323,Manizales,Cabecera,1.0
641997,235,1,1,1,84.112994592,Manizales,Cabecera,1.0
641998,235,1,1,1,74.69222313,Manizales,Cabecera,1.0
641999,235,1,1,1,69.335182837,Manizales,Cabecera,1.0
642000,235,1,1,1,64.039722845,Manizales,Cabecera,1.0
642001,235,1,1,1,72.894214119,Manizales,Cabecera,1.0
642002,235,1,1,1,67.852334726,Manizales,Cabecera,1.0
642003,235,1,1,1,58.048906874,Manizales,Cabecera,2.0
642004,235,1,1,1,51.665095026,Manizales,Cabecera,1.0
642005,235,1,1,1,58.821039809,Manizales,Cabecera,2.0
642006,235,1,1,1,68.312991129,Manizales,Cabecera,2.0
642007,235,1,1,1,60.132424999,Manizales,Cabecera,1.0
642008,235,1,1,1,108.60845981,Manizales,Cabecera,4.0
642009,235,1,1,1,47.486031284,Manizales,Cabecera,1.0
642011,235,1,1,1,63.924762478,Manizales,Cabecera,2.0
642014,235,1,1,1,70.69539364,Manizales,Cabecera,6.0
642016,235,1,1,1,59.635601297,Manizales,Cabecera,2.0
642017,235,1,1,1,68.569757597,Manizales,Cabecera,2.0
642018,235,1,1,1,69.991023004,Manizales,Cabecera,2.0
642019,235,1,1,1,55.093749757,Manizales,Cabecera,2.0
642020,235,1,1,1,62.54238638,Manizales,Cabecera,2.0
642022,235,1,1,1,70.211529574,Manizales,Cabecera,3.0
642023,235,1,1,1,81.334164269,Manizales,Cabecera,3.0
642024,235,1,1,1,82.521681235,Manizales,Cabecera,3.0
642025,235,1,1,1,65.587402985,Manizales,Cabecera,3.0
642026,235,1,1,1,66.658792249,Manizales,Cabecera,3.0
642027,235,1,1,1,38.959151614,Manizales,Cabecera,3.0
642028,235,1,1,1,38.959151614,Manizales,Cabecera,3.0
642029,235,1,1,1,38.413143324,Manizales,Cabecera,3.0
642030,235,1,1,1,48.098876795,Manizales,Cabecera,3.0
642031,235,1,1,1,57.455556254,Manizales,Cabecera,3.0
642032,235,1,1,1,72.381539411,Manizales,Cabecera,6.0
642033,235,1,1,1,65.563858952,Manizales,Cabecera,3.0
642034,235,1,1,1,57.111844891,Manizales,Cabecera,3.0
642035,235,1,1,1,72.983964881,Manizales,Cabecera,3.0
642036,235,1,1,1,58.27223532,Manizales,Cabecera,3.0
642037,235,1,1,1,71.942764437,Manizales,Cabecera,3.0
642038,235,1,1,1,65.291879659,Manizales,Cabecera,3.0
642039,235,1,1,1,68.884207938,Manizales,Cabecera,3.0
642040,235,1,1,1,65.563858952,Manizales,Cabecera,3.0
642041,235,1,1,1,50.77798121,Manizales,Cabecera,1.0
642042,235,1,1,1,53.312236283,Manizales,Cabecera,1.0
642043,235,1,1,1,83.807481508,Manizales,Cabecera,1.0
642044,235,1,1,1,75.233136879,Manizales,Cabecera,1.0
642045,235,1,1,1,54.072639381,Manizales,Cabecera,1.0
642046,235,1,1,1,83.133861128,Manizales,Cabecera,1.0
642047,235,1,1,1,84.337026085,Manizales,Cabecera,1.0
642048,235,1,1,1,93.525593768,Manizales,Cabecera,1.0
642049,235,1,1,1,62.788492782,Manizales,Cabecera,1.0
642050,235,1,1,1,68.391501784,Manizales,Cabecera,1.0
642051,235,1,1,1,48.698939517,Manizales,Cabecera,1.0
642052,235,1,1,1,72.88795714,Manizales,Cabecera,1.0
642053,235,1,1,1,59.33705122,Manizales,Cabecera,1.0
642054,235,1,1,1,48.904412212,Manizales,Cabecera,1.0
642055,235,1,1,1,49.952059806,Manizales,Cabecera,1.0
642057,235,1,1,1,60.123595994,Manizales,Cabecera,1.0
642058,235,1,1,1,48.698939517,Manizales,Cabecera,1.0
642059,235,1,1,1,60.993742079,Manizales,Cabecera,1.0
642061,235,1,1,1,74.767106304,Manizales,Cabecera,1.0
642063,235,1,1,1,51.701099579,Manizales,Cabecera,3.0
642064,235,1,1,1,57.794813615,Manizales,Cabecera,3.0
642065,235,1,1,1,119.93692524,Manizales,Cabecera,3.0
642066,235,1,1,1,89.903043401,Manizales,Cabecera,4.0
642067,235,1,1,1,113.08656181,Manizales,Cabecera,3.0
642068,235,1,1,1,112.48671192,Manizales,Cabecera,4.0
642070,235,1,1,1,68.18641331,Manizales,Cabecera,1.0
642071,235,1,1,1,60.603124732,Manizales,Cabecera,1.0
642072,235,1,1,1,60.603124732,Manizales,Cabecera,1.0
642073,235,1,1,1,71.054347029,Manizales,Cabecera,1.0
642074,235,1,1,1,94.879154346,Manizales,Cabecera,2.0
642075,235,1,1,1,78.556496426,Manizales,Cabecera,1.0
642076,235,1,1,1,65.599161426,Manizales,Cabecera,1.0
642077,235,1,1,1,83.130498954,Manizales,Cabecera,1.0
642078,235,1,1,1,95.121318914,Manizales,Cabecera,2.0
642079,235,1,1,1,60.603124732,Manizales,Cabecera,1.0
642080,235,1,1,1,83.517256943,Manizales,Cabecera,1.0
642081,235,1,1,1,93.7591323,Manizales,Cabecera,1.0
642082,235,1,1,1,51.544259391,Manizales,Cabecera,3.0
642083,235,1,1,1,79.661168044,Manizales,Cabecera,1.0
642084,235,1,1,1,79.833076542,Manizales,Cabecera,1.0
642085,235,1,1,1,70.928932172,Manizales,Cabecera,1.0
642086,235,1,1,1,75.753905916,Manizales,Cabecera,1.0
642087,235,1,1,1,52.451087162,Manizales,Cabecera,3.0
642089,235,1,1,1,68.638343175,Manizales,Cabecera,3.0
642090,235,1,1,1,85.607295761,Manizales,Cabecera,4.0
642094,235,1,1,1,74.820475015,Manizales,Cabecera,2.0
642095,235,1,1,1,64.039722845,Manizales,Cabecera,1.0
642096,235,1,1,1,44.52823782,Manizales,Cabecera,3.0
642097,235,1,1,1,53.537907677,Manizales,Cabecera,5.0
642098,235,1,1,1,42.874894965,Manizales,Cabecera,5.0
642099,235,1,1,1,42.874894965,Manizales,Cabecera,5.0
642100,235,1,1,1,127.53490059,Manizales,Cabecera,3.0
642101,235,1,1,1,64.598170559,Manizales,Cabecera,3.0
642102,235,1,1,1,87.34934185,Manizales,Cabecera,3.0
642103,235,1,1,1,59.992913024,Manizales,Cabecera,3.0
642104,235,1,1,1,405.03567317,0,Cabecera,2.0
642105,235,1,1,1,140.18832432,Manizales,Cabecera,3.0
642106,235,1,1,1,117.19539788,Manizales,Cabecera,4.0
642107,235,1,1,1,66.87371529,Manizales,Cabecera,3.0
642108,235,1,1,1,827.61832456,0,Cabecera,2.0
642109,235,1,1,1,41.045270246,Manizales,Cabecera,3.0
642110,235,1,1,1,61.213367068,Manizales,Cabecera,3.0
642111,235,1,1,1,64.750611844,Manizales,Cabecera,2.0
642112,235,1,1,1,49.807550152,Manizales,Cabecera,3.0
642113,235,1,1,1,56.11024268,Manizales,Cabecera,3.0
642129,235,1,1,1,558.99524386,Medellín,Cabecera,4.0
642149,235,1,1,1,534.01121578,Medellín,Cabecera,5.0
642150,235,1,1,1,469.14671293,Medellín,Cabecera,5.0
642152,235,1,1,1,554.99780888,Medellín,Cabecera,5.0
642153,235,1,1,1,404.02721846,Medellín,Cabecera,5.0
642155,235,1,1,1,348.09619992,Medellín,Cabecera,5.0
642156,235,1,1,1,344.64586644,Medellín,Cabecera,4.0
642157,235,1,1,1,438.99551455,Medellín,Cabecera,5.0
642159,235,1,1,1,238.04069236,Medellín,Cabecera,3.0
642163,235,1,1,1,406.99977189,Medellín,Cabecera,2.0
642165,235,1,1,1,532.41899945,Medellín,Cabecera,6.0
642167,235,1,1,1,382.26769201,Medellín,Cabecera,6.0
642168,235,1,1,1,443.95385453,Medellín,Cabecera,6.0
642169,235,1,1,1,382.26769201,Medellín,Cabecera,6.0
642171,235,1,1,1,382.26769201,Medellín,Cabecera,6.0
642172,235,1,1,1,450.64053137,Medellín,Cabecera,5.0
642177,235,1,1,1,394.8471912,Medellín,Cabecera,5.0
642178,235,1,1,1,363.67328,Medellín,Cabecera,5.0
642180,235,1,1,1,422.81117455,Medellín,Cabecera,5.0
642182,235,1,1,1,278.47695993,Medellín,Cabecera,2.0
642184,235,1,1,1,406.93012376,Medellín,Cabecera,5.0
642186,235,1,1,1,420.32120353,Medellín,Cabecera,6.0
642187,235,1,1,1,481.39594892,Medellín,Cabecera,6.0
642195,235,1,1,1,339.16532765,Medellín,Cabecera,2.0
642196,235,1,1,1,507.6606744,Medellín,Cabecera,6.0
642197,235,1,1,1,575.61396311,Medellín,Cabecera,6.0
642198,235,1,1,1,294.05207078,Medellín,Cabecera,2.0
642199,235,1,1,1,270.07213909,Medellín,Cabecera,2.0
642200,235,1,1,1,323.37825096,Medellín,Cabecera,2.0
642202,235,1,1,1,381.15781301,Medellín,Cabecera,4.0
642203,235,1,1,1,409.8766161,Medellín,Cabecera,3.0
642204,235,1,1,1,392.7671424,Medellín,Cabecera,2.0
642207,235,1,1,1,403.30881437,Medellín,Cabecera,2.0
642209,235,1,1,1,391.09790484,Medellín,Cabecera,3.0
642210,235,1,1,1,410.23167536,Medellín,Cabecera,2.0
642211,235,1,1,1,358.64930362,Medellín,Cabecera,1.0
642213,235,1,1,1,398.49922625,Medellín,Cabecera,1.0
642214,235,1,1,1,361.71073993,Medellín,Cabecera,1.0
642216,235,1,1,1,450.72919624,Medellín,Cabecera,1.0
642218,235,1,1,1,251.43789365,Medellín,Cabecera,3.0
642219,235,1,1,1,468.49950562,Medellín,Cabecera,2.0
642220,235,1,1,1,480.40749815,Medellín,Cabecera,2.0
642222,235,1,1,1,1671.7476139,0,Cabecera,5.0
642223,235,1,1,1,2501.8530941,0,Cabecera,3.0
642225,235,1,1,1,407.62998553,Medellín,Cabecera,3.0
642226,235,1,1,1,366.6438204,Medellín,Cabecera,3.0
642228,235,1,1,1,518.39903738,Medellín,Cabecera,4.0
642229,235,1,1,1,428.08297822,Medellín,Cabecera,4.0
642231,235,1,1,1,2497.4354342,0,Cabecera,5.0
642232,235,1,1,1,2077.1067148,0,Cabecera,5.0
642233,235,1,1,1,1715.0472475,0,Cabecera,5.0
642234,235,1,1,1,1393.1230116,0,Cabecera,6.0
642235,235,1,1,1,1984.0411445,0,Cabecera,5.0
642236,235,1,1,1,2397.7579313,0,Cabecera,5.0
642237,235,1,1,1,3205.4612672,0,Cabecera,5.0
642239,235,1,1,1,415.5836331,Medellín,Cabecera,1.0
642241,235,1,1,1,615.77132379,Medellín,Cabecera,1.0
642242,235,1,1,1,538.427988,Medellín,Cabecera,1.0
642243,235,1,1,1,615.77132379,Medellín,Cabecera,1.0
642244,235,1,1,1,297.01845447,Medellín,Cabecera,5.0
642245,235,1,1,1,538.427988,Medellín,Cabecera,1.0
642246,235,1,1,1,351.32737122,Medellín,Cabecera,5.0
642247,235,1,1,1,360.03184262,Medellín,Cabecera,5.0
642248,235,1,1,1,377.92707938,Medellín,Cabecera,5.0
642249,235,1,1,1,324.89444635,Medellín,Cabecera,2.0
642250,235,1,1,1,329.97943836,Medellín,Cabecera,5.0
642251,235,1,1,1,800.78724157,Medellín,Cabecera,1.0
642252,235,1,1,1,523.68046486,Medellín,Cabecera,1.0
642253,235,1,1,1,403.22690382,Medellín,Cabecera,2.0
642254,235,1,1,1,382.26769201,Medellín,Cabecera,4.0
642255,235,1,1,1,394.8471912,Medellín,Cabecera,4.0
642256,235,1,1,1,363.67328,Medellín,Cabecera,4.0
642257,235,1,1,1,327.5779685,Medellín,Cabecera,2.0
642258,235,1,1,1,335.69402575,Medellín,Cabecera,3.0
642259,235,1,1,1,348.09619992,Medellín,Cabecera,2.0
642261,235,1,1,1,433.96018453,Medellín,Cabecera,2.0
642264,235,1,1,1,529.95250925,Medellín,Cabecera,3.0
642265,235,1,1,1,376.58626955,Medellín,Cabecera,2.0
642266,235,1,1,1,594.14785571,Medellín,Cabecera,3.0
642267,235,1,1,1,471.09850925,Medellín,Cabecera,3.0
642268,235,1,1,1,508.52896064,Medellín,Cabecera,3.0
642269,235,1,1,1,437.8702654,Medellín,Cabecera,3.0
642270,235,1,1,1,517.99795496,Medellín,Cabecera,3.0
642271,235,1,1,1,517.99795496,Medellín,Cabecera,3.0
642272,235,1,1,1,402.16196711,Medellín,Cabecera,3.0
642274,235,1,1,1,373.68153444,Medellín,Cabecera,1.0
642275,235,1,1,1,592.2707868,Medellín,Cabecera,2.0
642276,235,1,1,1,502.46715208,Medellín,Cabecera,3.0
642277,235,1,1,1,665.9307818,Medellín,Cabecera,
642278,235,1,1,1,584.43809272,Medellín,Cabecera,3.0
642279,235,1,1,1,683.94949713,Medellín,Cabecera,2.0
642280,235,1,1,1,462.67439384,Medellín,Cabecera,3.0
642281,235,1,1,1,358.951992,Medellín,Cabecera,5.0
642282,235,1,1,1,358.951992,Medellín,Cabecera,5.0
642283,235,1,1,1,370.73838823,Medellín,Cabecera,5.0
642284,235,1,1,1,448.68279177,Medellín,Cabecera,3.0
642285,235,1,1,1,482.59101147,Medellín,Cabecera,3.0
642286,235,1,1,1,521.01701088,Medellín,Cabecera,3.0
642287,235,1,1,1,660.03762289,Medellín,Cabecera,3.0
642288,235,1,1,1,467.21606802,Medellín,Cabecera,3.0
642289,235,1,1,1,482.36846599,Medellín,Cabecera,5.0
642290,235,1,1,1,482.36846599,Medellín,Cabecera,5.0
642291,235,1,1,1,600.97873792,Medellín,Cabecera,3.0
642292,235,1,1,1,645.46298985,Medellín,Cabecera,3.0
642293,235,1,1,1,330.58166623,Medellín,Cabecera,3.0
642294,235,1,1,1,281.62602739,Medellín,Cabecera,3.0
642295,235,1,1,1,316.72234588,Medellín,Cabecera,3.0
642296,235,1,1,1,362.15705812,Medellín,Cabecera,1.0
642297,235,1,1,1,328.88759045,Medellín,Cabecera,2.0
642298,235,1,1,1,281.14953372,Medellín,Cabecera,2.0
642299,235,1,1,1,392.7496599,Medellín,Cabecera,2.0
642300,235,1,1,1,328.88759045,Medellín,Cabecera,2.0
642301,235,1,1,1,345.48782093,Medellín,Cabecera,2.0
642302,235,1,1,1,342.35115413,Medellín,Cabecera,2.0
642303,235,1,1,1,377.65271125,Medellín,Cabecera,2.0
642304,235,1,1,1,322.40350566,Medellín,Cabecera,2.0
642305,235,1,1,1,281.14953372,Medellín,Cabecera,2.0
642306,235,1,1,1,313.31442404,Medellín,Cabecera,2.0
642307,235,1,1,1,596.53666459,Medellín,Cabecera,2.0
642308,235,1,1,1,384.50842838,Medellín,Cabecera,1.0
642309,235,1,1,1,323.26513777,Medellín,Cabecera,1.0
642310,235,1,1,1,323.26513777,Medellín,Cabecera,1.0
642311,235,1,1,1,490.45065174,Medellín,Cabecera,3.0
642312,235,1,1,1,478.6748145,Medellín,Cabecera,3.0
642313,235,1,1,1,473.26565605,Medellín,Cabecera,3.0
642314,235,1,1,1,325.27488828,Medellín,Cabecera,5.0
642315,235,1,1,1,369.26342833,Medellín,Cabecera,4.0
642316,235,1,1,1,360.03184262,Medellín,Cabecera,5.0
642317,235,1,1,1,360.03184262,Medellín,Cabecera,6.0
642319,235,1,1,1,680.97762862,Medellín,Cabecera,2.0
642320,235,1,1,1,419.52514065,Medellín,Cabecera,3.0
642321,235,1,1,1,396.77371784,Medellín,Cabecera,3.0
642322,235,1,1,1,419.52514065,Medellín,Cabecera,3.0
642323,235,1,1,1,454.46142213,Medellín,Cabecera,2.0
642324,235,1,1,1,492.69907372,Medellín,Cabecera,2.0
642325,235,1,1,1,338.24893964,Medellín,Cabecera,2.0
642326,235,1,1,1,348.09619992,Medellín,Cabecera,2.0
642328,235,1,1,1,504.49301651,Medellín,Cabecera,4.0
642329,235,1,1,1,283.38177662,Medellín,Cabecera,3.0
642330,235,1,1,1,452.22043687,Medellín,Cabecera,5.0
642331,235,1,1,1,645.5417928,Medellín,Cabecera,2.0
642332,235,1,1,1,290.938624,Medellín,Cabecera,2.0
642333,235,1,1,1,285.73707723,Medellín,Cabecera,2.0
642335,235,1,1,1,361.77634949,Medellín,Cabecera,2.0
642336,235,1,1,1,361.77634949,Medellín,Cabecera,2.0
642338,235,1,1,1,287.11666765,Medellín,Cabecera,2.0
642340,235,1,1,1,113.86480382,0,Cabecera,1.0
642341,235,1,1,1,77.591946763,0,Cabecera,1.0
642342,235,1,1,1,84.986205984,0,Cabecera,1.0
642343,235,1,1,1,103.65447494,0,Cabecera,1.0
642344,235,1,1,1,68.082932226,0,Cabecera,2.0
642345,235,1,1,1,165.16429954,0,Cabecera,1.0
642346,235,1,1,1,50.138447907,0,Cabecera,1.0
642347,235,1,1,1,80.969525892,0,Cabecera,1.0
642348,235,1,1,1,109.31662189,0,Cabecera,1.0
642349,235,1,1,1,153.33635605,0,Cabecera,1.0
642350,235,1,1,1,94.495220522,0,Cabecera,1.0
642351,235,1,1,1,88.330391882,0,Cabecera,2.0
642352,235,1,1,1,153.09227733,0,Cabecera,1.0
642353,235,1,1,1,104.23911871,0,Cabecera,1.0
642354,235,1,1,1,146.27284727,0,Cabecera,2.0
642355,235,1,1,1,127.83291226,0,Cabecera,1.0
642356,235,1,1,1,84.645760106,0,Cabecera,2.0
642357,235,1,1,1,127.19368421,0,Cabecera,1.0
642358,235,1,1,1,59.89854296,0,Cabecera,1.0
642359,235,1,1,1,92.71222471,0,Cabecera,2.0
642360,235,1,1,1,105.77621462,0,Cabecera,1.0
642361,235,1,1,1,59.89854296,0,Cabecera,1.0
642362,235,1,1,1,185.30166771,0,Cabecera,1.0
642363,235,1,1,1,116.80955737,0,Cabecera,2.0
642364,235,1,1,1,151.78029886,0,Cabecera,2.0
642365,235,1,1,1,151.78029886,0,Cabecera,2.0
642366,235,1,1,1,116.80955737,0,Cabecera,2.0
642367,235,1,1,1,140.61620349,0,Cabecera,1.0
642368,235,1,1,1,139.91305263,0,Cabecera,2.0
642369,235,1,1,1,62.894969589,0,Cabecera,2.0
642370,235,1,1,1,60.166137488,0,Cabecera,2.0
642371,235,1,1,1,101.98344718,0,Cabecera,2.0
642372,235,1,1,1,96.525628857,0,Cabecera,2.0
642373,235,1,1,1,137.75086988,0,Centro poblado y rur,1.0
642374,235,1,1,1,424.87884922,0,Centro poblado y rur,1.0
642375,235,1,1,1,124.89367541,0,Centro poblado y rur,1.0
642376,235,1,1,1,227.54890742,0,Centro poblado y rur,1.0
642377,235,1,1,1,457.94994118,0,Centro poblado y rur,1.0
642378,235,1,1,1,227.54890742,0,Centro poblado y rur,1.0
642379,235,1,1,1,238.33775545,0,Centro poblado y rur,1.0
642380,235,1,1,1,238.98003871,0,Centro poblado y rur,1.0
642381,235,1,1,1,114.4874853,0,Centro poblado y rur,1.0
642382,235,1,1,1,348.77823711,0,Centro poblado y rur,1.0
642383,235,1,1,1,127.208317,0,Centro poblado y rur,1.0
642384,235,1,1,1,213.80648565,0,Centro poblado y rur,2.0
642385,235,1,1,1,226.8808511,0,Centro poblado y rur,1.0
642386,235,1,1,1,199.30077212,0,Centro poblado y rur,2.0
642387,235,1,1,1,181.35024913,0,Centro poblado y rur,1.0
642388,235,1,1,1,182.93476377,0,Centro poblado y rur,2.0
642389,235,1,1,1,282.02592692,0,Centro poblado y rur,1.0
642390,235,1,1,1,222.61453082,0,Centro poblado y rur,1.0
642391,235,1,1,1,330.34045435,0,Centro poblado y rur,1.0
642392,235,1,1,1,380.54446606,0,Centro poblado y rur,1.0
642393,235,1,1,1,169.71197892,0,Centro poblado y rur,1.0
642394,235,1,1,1,392.02207303,0,Centro poblado y rur,1.0
642395,235,1,1,1,114.4874853,0,Centro poblado y rur,1.0
642396,235,1,1,1,294.10326991,0,Centro poblado y rur,1.0
642397,235,1,1,1,163.21522422,0,Centro poblado y rur,1.0
642398,235,1,1,1,167.93956362,0,Centro poblado y rur,1.0
642399,235,1,1,1,267.11789098,0,Centro poblado y rur,1.0
642400,235,1,1,1,359.60639105,0,Centro poblado y rur,1.0
642401,235,1,1,1,247.34947869,0,Centro poblado y rur,1.0
642402,235,1,1,1,232.95066798,0,Cabecera,
642403,235,1,1,1,83.107408842,0,Cabecera,
642404,235,1,1,1,134.50652664,0,Cabecera,2.0
642405,235,1,1,1,429.24449566,0,Centro poblado y rur,1.0
642406,235,1,1,1,106.4118127,0,Cabecera,2.0
642407,235,1,1,1,276.23814992,0,Centro poblado y rur,1.0
642408,235,1,1,1,204.01903027,0,Centro poblado y rur,1.0
642409,235,1,1,1,111.04392122,0,Cabecera,2.0
642410,235,1,1,1,116.03168674,0,Cabecera,2.0
642411,235,1,1,1,93.370878482,0,Cabecera,2.0
642412,235,1,1,1,111.04392122,0,Cabecera,2.0
642413,235,1,1,1,132.97581266,0,Cabecera,2.0
642414,235,1,1,1,120.2956974,0,Cabecera,2.0
642415,235,1,1,1,224.46080327,0,Centro poblado y rur,1.0
642416,235,1,1,1,418.29068461,0,Centro poblado y rur,1.0
642417,235,1,1,1,297.92219432,0,Centro poblado y rur,1.0
642418,235,1,1,1,239.31004738,0,Centro poblado y rur,1.0
642419,235,1,1,1,300.50762736,0,Centro poblado y rur,1.0
642420,235,1,1,1,283.6332802,0,Centro poblado y rur,1.0
642421,235,1,1,1,297.92219432,0,Centro poblado y rur,1.0
642422,235,1,1,1,224.21336863,0,Centro poblado y rur,
642423,235,1,1,1,284.43613427,0,Centro poblado y rur,1.0
642424,235,1,1,1,293.36484227,0,Centro poblado y rur,1.0
642425,235,1,1,1,276.23814992,0,Centro poblado y rur,1.0
642426,235,1,1,1,234.37943748,0,Centro poblado y rur,1.0
642427,235,1,1,1,405.36495456,0,Centro poblado y rur,1.0
642428,235,1,1,1,367.62908739,0,Centro poblado y rur,1.0
642429,235,1,1,1,429.24449566,0,Centro poblado y rur,1.0
642430,235,1,1,1,421.68388228,0,Centro poblado y rur,1.0
642431,235,1,1,1,420.32069821,0,Centro poblado y rur,1.0
642432,235,1,1,1,81.30808202,0,Cabecera,2.0
642433,235,1,1,1,99.727746584,0,Cabecera,2.0
642434,235,1,1,1,161.43756259,0,Cabecera,2.0
642435,235,1,1,1,115.89946237,0,Cabecera,1.0
642436,235,1,1,1,132.8298655,0,Cabecera,2.0
642437,235,1,1,1,47.968502506,0,Cabecera,2.0
642438,235,1,1,1,81.30808202,0,Cabecera,1.0
642439,235,1,1,1,99.168405657,0,Cabecera,2.0
642440,235,1,1,1,93.636955895,0,Cabecera,2.0
642441,235,1,1,1,95.739737476,0,Cabecera,2.0
642442,235,1,1,1,74.659436387,0,Cabecera,2.0
642443,235,1,1,1,89.080607354,0,Cabecera,1.0
642444,235,1,1,1,108.4866663,0,Cabecera,2.0
642445,235,1,1,1,134.53046496,0,Cabecera,1.0
642446,235,1,1,1,179.10395021,0,Cabecera,2.0
642447,235,1,1,1,92.958288128,0,Cabecera,2.0
642449,235,1,1,1,97.13370033,0,Cabecera,2.0
642450,235,1,1,1,97.569698424,0,Cabecera,2.0
642451,235,1,1,1,176.04012138,0,Cabecera,2.0
642452,235,1,1,1,97.13370033,0,Cabecera,2.0
642453,235,1,1,1,97.116466064,0,Cabecera,2.0
642454,235,1,1,1,112.1087208,0,Cabecera,2.0
642455,235,1,1,1,71.425291406,0,Cabecera,1.0
642456,235,1,1,1,99.168405657,0,Cabecera,2.0
642457,235,1,1,1,186.40150969,0,Cabecera,2.0
642458,235,1,1,1,162.5084852,0,Cabecera,2.0
642459,235,1,1,1,170.59312565,0,Cabecera,1.0
